"id","name","concentration","duration","cell_line","array_platform","vehicle","vendor","vendor_catalog_id","vendor_catalog_name","drug_concept_id","cas_number","DrugBank.ID"
5060,"0225151-0000",0.00001,6,"PC3","HT_HG-U133A","DMSO","Pfizer RTC","0225151-0000","0225151-0000 [351320-15-5]",NULL,"351320-15-5",NULL
5061,"STOCK1N-35215",0.00001,6,"PC3","HT_HG-U133A","DMSO","InterBioScreen","STOCK1N-35215","STOCK1N-35215",NULL,NULL,NULL
5062,"C-75",0.00001,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","C5490","C75",NULL,NULL,NULL
5063,"F0447-0125",0.00001,6,"PC3","HT_HG-U133A","DMSO","Life Chemicals","F0447-0125","F0447-0125",NULL,NULL,NULL
5064,5707885,0.00005,6,"MCF7","HT_HG-U133A","DMSO","Chembridge",5707885,5707885,NULL,NULL,NULL
5065,"trichostatin A",0.000001,6,"MCF7","HT_HG-U133A","DMSO","Calbiochem",647925,"trichostatin A, Streptomyces sp.",NULL,NULL,NULL
5066,"AG-013608",0.00001,6,"MCF7","HT_HG-U133A","DMSO","Pfizer RTC","AG-013608","AG-013608 [351320-38-2]",NULL,"351320-38-2",NULL
5067,5707885,0.00005,6,"PC3","HT_HG-U133A","DMSO","Chembridge",5707885,5707885,NULL,NULL,NULL
5068,"trichostatin A",0.000001,6,"PC3","HT_HG-U133A","DMSO","Calbiochem",647925,"trichostatin A, Streptomyces sp.",NULL,NULL,NULL
5069,"AG-013608",0.00001,6,"PC3","HT_HG-U133A","DMSO","Pfizer RTC","AG-013608","AG-013608 [351320-38-2]",NULL,"351320-38-2",NULL
5070,"pralidoxime",0.0000232,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",943,"Pralidoxime chloride [51-15-0]","C0138210","51-15-0","DB00733"
5071,"(-)-atenolol",0.000015,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",953,"(S)-(-)-Atenolol [93379-54-5]",NULL,"93379-54-5",NULL
5072,"meglumine",0.0000204,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",884,"Meglumine [6284-40-8]","C0127429","6284-40-8",NULL
5073,"butyl hydroxybenzoate",0.0000206,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",894,"Butylparaben [94-26-8]",NULL,"94-26-8",NULL
5074,"metyrapone",0.0000176,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",904,"Metyrapone [54-36-4]","C0025876","54-36-4","DB01011"
5075,"estrone",0.0000148,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",914,"Estrone [53-16-7]","C0014942","53-16-7","DB00655"
5076,"rolipram",0.0000146,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",924,"Rolipram [61413-54-5]","MMS_554","61413-54-5","DB01954"
5077,"flucytosine",0.000031,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",934,"Flucytosine [2022-85-7]","C0016278","2022-85-7","DB01099"
5078,"phenoxybenzamine",0.0000118,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",944,"Phenoxybenzamine hydrochloride [63-92-3]","C0242430","63-92-3","DB00925"
5079,"tyloxapol",0.000004,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",954,"Tyloxapol [25301-02-4]","C0077539","25301-02-4","DB06439"
5080,"aminohippuric acid",0.0000206,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",895,"Aminohippuric acid [61-78-9]","MMS_753","61-78-9","DB00345"
5081,"trichostatin A",0.0000001,6,"MCF7","HT_HG-U133A","DMSO","Sigma-Aldrich","T8552","Trichostatin A, from Streptomyces sp.",NULL,NULL,NULL
5082,"urapidil",0.0000094,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",905,"Urapidil hydrochloride [64887-14-5]","C0077857","64887-14-5",NULL
5083,"lorglumide",0.0000084,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",915,"Lorglumide sodium salt [97964-56-2]",NULL,"97964-56-2",NULL
5084,"tonzonium bromide",0.0000068,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",925,"Thonzonium bromide [553-08-2]",NULL,"553-08-2",NULL
5085,"(-)-MK-801",0.0000118,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",935,"(-)-MK 801 hydrogen maleate [77086-19-2]",NULL,"77086-19-2",NULL
5086,"terguride",0.0000118,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",945,"S(+)-Terguride [37686-84-3]","MMS_344","37686-84-3",NULL
5087,"florfenicol",0.0000112,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",955,"Florfenicol [73231-34-2]","C0060466","73231-34-2",NULL
5088,"clioquinol",0.000013,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",886,"Clioquinol [130-26-7]","C0021978","130-26-7","DB04815"
5089,"N-acetyl-L-leucine",0.000023,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",896,"N-Acetyl-L-leucine [1188-21-2]",NULL,"1188-21-2",NULL
5090,"fluspirilene",0.0000084,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",906,"Fluspirilen [1841-19-6]","C0016383","1841-19-6","DB04842"
5091,"nitrendipine",0.000011,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",916,"Nitrendipine [39562-70-4]","C0028127","39562-70-4","DB01054"
5092,"idazoxan",0.0000166,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",926,"Idazoxan hydrochloride [79944-56-2]",NULL,"79944-56-2",NULL
5093,"bephenium hydroxynaphthoate",0.000009,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",936,"Bephenium hydroxynaphthoate [3818-50-6]",NULL,"3818-50-6",NULL
5094,"altretamine",0.000019,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",946,"Altretamine [654-05-6]","C0019453","654-05-6","DB00488"
5095,"megestrol",0.0000104,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",956,"Megestrol acetate [595-33-5]","C0065879","595-33-5",NULL
5096,"oxybenzone",0.0000176,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",887,"Oxybenzone [131-57-7]","C0069803","131-57-7","DB01428"
5097,"pipemidic acid",0.0000132,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",897,"Pipemidic acid [51940-44-4]","C0031953","51940-44-4",NULL
5098,"dexibuprofen",0.0000194,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",907,"S-(+)-ibuprofen [51146-56-6]","MMS_81","51146-56-6","DB09213"
5099,"flurbiprofen",0.0000164,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",917,"Flurbiprofen [5104-49-4]","C0016377","5104-49-4","DB00712"
5100,"terguride",0.0000088,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",927,"S(-)-terguride hydrogen maleate [37686-85-4]","MMS_344","37686-85-4",NULL
5101,"prasterone",0.0000122,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",937,"Dehydroisoandosterone 3-acetate [853-23-6]",NULL,"853-23-6","DB01708"
5102,"prazosin",0.0000096,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",947,"Prazosin hydrochloride [19237-84-4]","C0700578","19237-84-4","DB00457"
5103,"desoxycortone",0.0000122,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",957,"Deoxycorticosterone [64-85-7]",NULL,"64-85-7",NULL
5104,"promethazine",0.0000124,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",888,"Promethazine hydrochloride [58-33-3]","C0772132","58-33-3","DB01069"
5105,"dioxybenzone",0.0000164,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",898,"Dioxybenzone [131-53-3]","C0058344","131-53-3",NULL
5106,"etynodiol",0.0000104,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",908,"Ethynodiol diacetate [297-76-7]",NULL,"297-76-7","DB00823"
5107,"nimodipine",0.0000096,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",918,"Nimodipine [66085-59-4]","C0028094","66085-59-4","DB00393"
5108,"nilutamide",0.0000126,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",928,"Nilutamide [63612-50-0]","C0068771","63612-50-0","DB00665"
5109,"benserazide",0.0000136,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",938,"Benserazide hydrochloride [14919-77-8]","C0005014","14919-77-8",NULL
5110,"timolol",0.0000092,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",948,"Timolol maleate salt [26921-17-5]","C0724707","26921-17-5","DB00373"
5111,"ursodeoxycholic acid",0.0000102,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",958,"Urosiol [128-13-2]",NULL,"128-13-2","DB01586"
5112,"chrysin",0.0000158,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",889,"Chrysin [480-40-0]",NULL,"480-40-0",NULL
5113,"adrenosterone",0.0000134,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",899,"Adrenosterone [382-45-6]",NULL,"382-45-6",NULL
5114,"nabumetone",0.0000176,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",909,"Nabumetone [42924-53-8]","C0068334","42924-53-8","DB00461"
5115,"bacitracin",0.0000028,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",919,"Bacitracin [1405-87-4]","C0043483","1405-87-4","DB00626"
5116,"ketorolac",0.0000106,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",929,"Ketorolac tromethamine [74103-07-4]","C0064326","74103-07-4","DB00465"
5117,"adipiodone",0.0000036,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",939,"Iodipamide [606-17-7]",NULL,"606-17-7","DB04711"
5118,"octopamine",0.000021,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",949,"(+,-)-Octopamine hydrochloride [770-05-8]",NULL,"770-05-8",NULL
5119,"proxymetacaine",0.000012,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",959,"Proparacaine hydrochloride [5875-06-9]",NULL,"5875-06-9","DB00807"
5120,"trichostatin A",0.0000001,6,"MCF7","HT_HG-U133A","DMSO","Sigma-Aldrich","T8552","Trichostatin A, from Streptomyces sp.",NULL,NULL,NULL
5121,"proxyphylline",0.0000168,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",890,"Proxyphylline [603-00-9]","C0072511","603-00-9",NULL
5122,"atropine methonitrate",0.000011,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",900,"Methylatropine nitrate [52-88-0]",NULL,"52-88-0",NULL
5123,"nisoxetine",0.000013,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",910,"Nisoxetine hydrochloride [57754-86-6]",NULL,"57754-86-6","DB09186"
5124,"Prestwick-920",0.0000136,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",920,"L(-)-vesamicol hydrochloride [112709-59-8]",NULL,"112709-59-8",NULL
5125,"protriptyline",0.0000134,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",930,"Protriptyline hydrochloride [1225-55-4]","C0700557","1225-55-4","DB00344"
5126,"esculetin",0.0000224,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",940,"Esculetin [305-01-1]",NULL,"305-01-1",NULL
5127,"nipecotic acid",0.000031,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",950,"(1)-Nipecotic acid [498-95-3]",NULL,"498-95-3",NULL
5128,"aminocaproic acid",0.0000304,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",960,"Aminocaproic acid [60-32-2]","APRD00791","60-32-2","DB00513"
5129,"denatonium benzoate",0.000009,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",961,"Denatonium benzoate [3734-33-6]",NULL,"3734-33-6",NULL
5130,"remoxipride",0.0000098,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",971,"Remoxipride Hydrochloride [73220-03-8]","C0771022","73220-03-8","DB00409"
5131,"Prestwick-981",0.0000108,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",981,"Nitrocaramiphen hydrochloride",NULL,NULL,NULL
5132,"gliquidone",0.0000076,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",991,"Gliquidone [33342-05-1]","C0061328","33342-05-1","DB01251"
5133,"alfadolone",0.0000102,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",1001,"Alfadolone acetate [23930-37-2]",NULL,"23930-37-2",NULL
5134,"flucloxacillin",0.0000084,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",1011,"Flucloxacillin sodium [1847-24-1]","APRD00609","1847-24-1","DB00301"
5135,"isradipine",0.0000108,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",1021,"Isradipine [75695-93-1]","C0071304","75695-93-1","DB00270"
5136,"halofantrine",0.0000074,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",1031,"Halofantrine hydrochloride [36167-63-2]","C0148859","36167-63-2","DB01218"
5137,"scopoletin",0.0000208,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",962,"Scopoletin [92-61-5]",NULL,"92-61-5",NULL
5138,"Prestwick-972",0.0000226,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",972,"THIP Hydrochloride",NULL,NULL,NULL
5139,"rilmenidine",0.0000084,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",982,"Rilmenidine hemifumarate [54187-04-1]","C0771646","54187-04-1",NULL
5140,"pizotifen",0.0000094,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",992,"Pizotifen malate [5189-11-7]","C0770897","5189-11-7",NULL
5141,"alfaxalone",0.000012,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",1002,"Alfaxalone [23930-19-0]",NULL,"23930-19-0",NULL
5142,"trapidil",0.0000194,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",1012,"Trapidil [15421-84-8]","C0040779","15421-84-8","DB09283"
5143,"tiletamine",0.0000154,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",1022,"Tiletamine hydrochloride",NULL,NULL,NULL
5144,"articaine",0.0000124,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",1032,"Articaine hydrochloride [23964-57-0]","C1608295","23964-57-0","DB09009"
5145,"enilconazole",0.0000134,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",963,"Enilconazole [35554-44-0]",NULL,"35554-44-0",NULL
5146,"pirlindole",0.0000124,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",973,"Pirlindole mesylate [60762-57-4]",NULL,"60762-57-4","DB09244"
5147,"Prestwick-983",0.000017,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",983,"Dimaprit dihydrochloride [23256-33-9]",NULL,"23256-33-9",NULL
5148,"ribavirin",0.0000164,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",993,"Ribavirin [36791-04-5]","C0035525","36791-04-5","DB00811"
5149,"azapropazone",0.0000134,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",1003,"Azapropazone [13539-59-8]",NULL,"13539-59-8","DB07402"
5150,"deptropine",0.0000076,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",1013,"Deptropine citrate [2169-75-7]",NULL,"2169-75-7",NULL
5151,"isometheptene",0.0000082,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",1023,"Isometheptene mucate","C0355634",NULL,"DB06706"
5152,"nomegestrol",0.0000108,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",1033,"Nomegestrol acetate [58652-20-3]","C0132749","58652-20-3",NULL
5153,5155877,0.00001,6,"PC3","HT_HG-U133A","DMSO","Chembridge",5155877,5155877,NULL,NULL,NULL
5154,"PHA-00767505E",0.00001,6,"PC3","HT_HG-U133A","DMSO","Pfizer RTC","PHA-00767505E","PHA-00767505E [723337-45-9]",NULL,"723337-45-9",NULL
5155,"trichostatin A",0.000001,6,"PC3","HT_HG-U133A","DMSO","Calbiochem",647925,"trichostatin A, Streptomyces sp.",NULL,NULL,NULL
5156,"dinoprostone",0.00001,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","P5640","prostaglandin E2","C0012472",NULL,"DB00917"
5157,5155877,0.00001,6,"MCF7","HT_HG-U133A","DMSO","Chembridge",5155877,5155877,NULL,NULL,NULL
5158,"PHA-00767505E",0.00001,6,"MCF7","HT_HG-U133A","DMSO","Pfizer RTC","PHA-00767505E","PHA-00767505E [723337-45-9]",NULL,"723337-45-9",NULL
5159,"trichostatin A",0.000001,6,"MCF7","HT_HG-U133A","DMSO","Calbiochem",647925,"trichostatin A, Streptomyces sp.",NULL,NULL,NULL
5160,"dinoprostone",0.00001,6,"MCF7","HT_HG-U133A","DMSO","Sigma-Aldrich","P5640","prostaglandin E2","C0012472",NULL,"DB00917"
5161,5194442,0.00002,6,"PC3","HT_HG-U133A","DMSO","Chembridge",5194442,5194442,NULL,NULL,NULL
5162,"alprostadil",0.00001,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","P5515","Prostaglandin E1","C0002335",NULL,"DB00770"
5163,"AG-028671",0.00001,6,"PC3","HT_HG-U133A","DMSO","Pfizer RTC","AG-028671","AG-028671 [847803-03-6]",NULL,"847803-03-6",NULL
5164,5194442,0.00002,6,"MCF7","HT_HG-U133A","DMSO","Chembridge",5194442,5194442,NULL,NULL,NULL
5165,"6-bromoindirubin-3'-oxime",0.0000005,6,"PC3","HT_HG-U133A","DMSO","Calbiochem",361550,"GSK-3 Inhibitor IX",NULL,NULL,NULL
5166,"Gly-His-Lys",0.000001,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","G1887","Gly-His-Lys acetate salt",NULL,NULL,NULL
5167,"STOCK1N-35874",0.000014,6,"PC3","HT_HG-U133A","DMSO","InterBioScreen","STOCK1N-35874","STOCK1N-35874",NULL,NULL,NULL
5168,"16,16-dimethylprostaglandin E2",0.00001,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","D0160","16, 16-dimethylprostaglandin E2 methyl acetate solution",NULL,NULL,NULL
5169,"PNU-0293363",0.00001,6,"PC3","HT_HG-U133A","DMSO","Pfizer RTC","PNU-0293363","PNU-0293363 [326823-19-2]",NULL,"326823-19-2",NULL
5170,"STOCK1N-35696",0.000015,6,"PC3","HT_HG-U133A","DMSO","InterBioScreen","STOCK1N-35696","STOCK1N-35696",NULL,NULL,NULL
5171,"PNU-0293363",0.00001,6,"PC3","HT_HG-U133A","DMSO","Pfizer RTC","PNU-0293363","PNU-0293363 [326823-19-2]",NULL,"326823-19-2",NULL
5172,5155877,0.00001,6,"PC3","HT_HG-U133A","DMSO","Chembridge",5155877,5155877,NULL,NULL,NULL
5173,"Gly-His-Lys",0.000001,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","G1887","Gly-His-Lys acetate salt",NULL,NULL,NULL
5174,"alprostadil",0.00001,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","P5515","Prostaglandin E1","C0002335",NULL,"DB00770"
5175,"PNU-0293363",0.00001,6,"MCF7","HT_HG-U133A","DMSO","Pfizer RTC","PNU-0293363","PNU-0293363 [326823-19-2]",NULL,"326823-19-2",NULL
5176,5155877,0.00001,6,"MCF7","HT_HG-U133A","DMSO","Chembridge",5155877,5155877,NULL,NULL,NULL
5177,"Gly-His-Lys",0.000001,6,"MCF7","HT_HG-U133A","DMSO","Sigma-Aldrich","G1887","Gly-His-Lys acetate salt",NULL,NULL,NULL
5178,"alprostadil",0.00001,6,"MCF7","HT_HG-U133A","DMSO","Sigma-Aldrich","P5515","Prostaglandin E1","C0002335",NULL,"DB00770"
5179,"STOCK1N-35696",0.000015,6,"MCF7","HT_HG-U133A","DMSO","InterBioScreen","STOCK1N-35696","STOCK1N-35696",NULL,NULL,NULL
5180,"PHA-00665752",0.00001,6,"MCF7","HT_HG-U133A","DMSO","Pfizer RTC","PHA-00665752","PHA-00665752 [477575-56-7]",NULL,"477575-56-7",NULL
5181,"trichostatin A",0.000001,6,"MCF7","HT_HG-U133A","DMSO","Calbiochem",647925,"trichostatin A, Streptomyces sp.",NULL,NULL,NULL
5182,"AG-028671",0.00001,6,"PC3","HT_HG-U133A","DMSO","Pfizer RTC","AG-028671","AG-028671 [847803-03-6]",NULL,"847803-03-6",NULL
5183,"STOCK1N-35874",0.000014,6,"PC3","HT_HG-U133A","DMSO","InterBioScreen","STOCK1N-35874","STOCK1N-35874",NULL,NULL,NULL
5184,"6-bromoindirubin-3'-oxime",0.0000005,6,"PC3","HT_HG-U133A","DMSO","Calbiochem",361550,"GSK-3 Inhibitor IX",NULL,NULL,NULL
5185,"dinoprostone",0.00001,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","P5640","prostaglandin E2","C0012472",NULL,"DB00917"
5186,"AG-028671",0.00001,6,"MCF7","HT_HG-U133A","DMSO","Pfizer RTC","AG-028671","AG-028671 [847803-03-6]",NULL,"847803-03-6",NULL
5187,"6-bromoindirubin-3'-oxime",0.0000005,6,"MCF7","HT_HG-U133A","DMSO","Calbiochem",361550,"GSK-3 Inhibitor IX",NULL,NULL,NULL
5188,"dinoprostone",0.00001,6,"MCF7","HT_HG-U133A","DMSO","Sigma-Aldrich","P5640","prostaglandin E2","C0012472",NULL,"DB00917"
5189,"PHA-00767505E",0.00001,6,"PC3","HT_HG-U133A","DMSO","Pfizer RTC","PHA-00767505E","PHA-00767505E [723337-45-9]",NULL,"723337-45-9",NULL
5190,"16,16-dimethylprostaglandin E2",0.00001,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","D0160","16, 16-dimethylprostaglandin E2 methyl acetate solution",NULL,NULL,NULL
5191,5194442,0.00002,6,"PC3","HT_HG-U133A","DMSO","Chembridge",5194442,5194442,NULL,NULL,NULL
5192,"PHA-00767505E",0.00001,6,"MCF7","HT_HG-U133A","DMSO","Pfizer RTC","PHA-00767505E","PHA-00767505E [723337-45-9]",NULL,"723337-45-9",NULL
5193,"16,16-dimethylprostaglandin E2",0.00001,6,"MCF7","HT_HG-U133A","DMSO","Sigma-Aldrich","D0160","16, 16-dimethylprostaglandin E2 methyl acetate solution",NULL,NULL,NULL
5194,5194442,0.00002,6,"MCF7","HT_HG-U133A","DMSO","Chembridge",5194442,5194442,NULL,NULL,NULL
5195,"retrorsine",0.0000114,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",637,"Retrorsine [480-54-6]",NULL,"480-54-6",NULL
5196,"liothyronine",0.0000062,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",853,"Liothyronine [6893-02-3]","C0041014","6893-02-3","DB00279"
5197,"Prestwick-984",0.0000092,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",984,"Reserpinic acid hydrochloride",NULL,NULL,NULL
5198,"naphazoline",0.0000162,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",46,"Naphazoline hydrochloride [550-99-2]","C0770988","550-99-2","DB06711"
5199,"lactobionic acid",0.0000112,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",452,"Lactobionic acid [96-82-2]",NULL,"96-82-2",NULL
5200,"omeprazole",0.0000116,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",493,"Omeprazole [73590-58-6]","C0771765","73590-58-6","DB00338"
5201,"benzthiazide",0.0000092,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",824,"Benzthiazide [91-33-8]","C0053245","91-33-8","DB00562"
5202,"nifurtimox",0.000014,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",1024,"Nifurtimox [23256-30-6]","C0028073","23256-30-6",NULL
5203,"trichostatin A",0.0000001,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","T8552","Trichostatin A, from Streptomyces sp.",NULL,NULL,NULL
5204,"carisoprodol",0.0000154,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",423,"Carisoprodol [78-44-4]","C0007248","78-44-4","DB00395"
5205,"betahistine",0.0000172,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",543,"Betahistine mesylate [54856-23-4]","C0005301","54856-23-4","DB06698"
5206,"palmatine",0.0000104,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",579,"Palmatine chloride [3486-67-7]",NULL,"3486-67-7",NULL
5207,"theobromine",0.0000222,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",874,"Theobromine [83-67-0]","C0039763","83-67-0","DB01412"
5208,"apramycin",0.0000074,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",1005,"Apramycin [37321-09-8]",NULL,"37321-09-8","DB04626"
5209,"miconazole",0.0000096,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",67,"Miconazole [22916-47-8]","MMS_579","22916-47-8","DB01110"
5210,"dl-alpha tocopherol",0.0000092,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",404,"Tocopherol (R,S) [10191-41-0]",NULL,"10191-41-0",NULL
5211,"pyrazinamide",0.0000324,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",514,"Pyrazinamide [ 98-96-4]","C0034239"," 98-96-4","DB00339"
5212,"protoveratrine A",0.000005,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",639,"Protoveratrine A [143-57-7]",NULL,"143-57-7",NULL
5213,"tracazolate",0.0000118,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",976,"Tracazolate hydrochloride [41094-88-6]",NULL,"41094-88-6",NULL
5214,"hexamethonium bromide",0.00001,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",38,"Hexamethonium dibromide dihydrate [55-97-0]",NULL,"55-97-0",NULL
5215,"lysergol",0.0000158,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",454,"Lysergol [602-85-7]",NULL,"602-85-7",NULL
5216,"cefaclor",0.0000104,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",485,"Cefaclor [70356-03-5]","C0007537","70356-03-5","DB00833"
5217,"harmaline",0.000014,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",610,"Harmaline hydrochloride dihydrate [6027-98-1]",NULL,"6027-98-1",NULL
5218,"oxolamine",0.0000092,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",826,"Oxalamine citrate salt [1949-20-8]","C0163000","1949-20-8",NULL
5219,"hydrochlorothiazide",0.0000134,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",9,"Hydrochlorothiazide [58-93-5]","MMS_52","58-93-5","DB00999"
5220,"Chicago Sky Blue 6B",0.000004,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical",425,"Chicago sky blue 6B [2610-05-1]",NULL,"2610-05-1",NULL
